Id,Origem de Tráfego,Dispositivo,Página,Valor Simulado
30233,Direct,desktop,1 - Homepage,
30234,Direct,desktop,1 - Homepage,
30235,Direct,desktop,1 - Homepage,
30236,Direct,desktop,1 - Homepage,
30237,Direct,desktop,1 - Homepage,
30238,Direct,desktop,1 - Homepage,
30240,Direct,desktop,1 - Homepage,
30241,Direct,desktop,1 - Homepage,
30242,Direct,desktop,1 - Homepage,
30243,Direct,desktop,1 - Homepage,
30244,Direct,desktop,1 - Homepage,
30245,Direct,desktop,1 - Homepage,
30246,Direct,desktop,1 - Homepage,
30247,Direct,desktop,1 - Homepage,
30248,Direct,desktop,1 - Homepage,
30249,Direct,desktop,1 - Homepage,
30250,Direct,desktop,1 - Homepage,
30251,Direct,desktop,1 - Homepage,
30252,Organic Search,desktop,4 - Cadastro,22000
30252,Organic Search,desktop,1 - Homepage,22000
30252,Organic Search,desktop,3 - Plano de Investimentos,22000
30252,Organic Search,desktop,2 - Questionário,22000
30253,Direct,desktop,1 - Homepage,
30254,Direct,desktop,1 - Homepage,
30255,Direct,desktop,1 - Homepage,
30256,Paid Search,mobile,1 - Homepage,1000
30256,Paid Search,mobile,2 - Questionário,1000
30257,Paid Search,mobile,1 - Homepage,1000
30257,Paid Search,mobile,2 - Questionário,1000
30258,Paid Search,mobile,1 - Homepage,1000
30258,Paid Search,mobile,2 - Questionário,1000
30259,Paid Search,mobile,1 - Homepage,1000
30259,Paid Search,mobile,2 - Questionário,1000
30260,Paid Search,mobile,1 - Homepage,1000
30260,Paid Search,mobile,2 - Questionário,1000
30261,Organic Search,desktop,4 - Cadastro,22000
30261,Organic Search,desktop,1 - Homepage,22000
30261,Organic Search,desktop,3 - Plano de Investimentos,22000
30261,Organic Search,desktop,2 - Questionário,22000
30262,Paid Search,mobile,1 - Homepage,1000
30262,Paid Search,mobile,2 - Questionário,1000
30263,Paid Search,mobile,1 - Homepage,1000
30263,Paid Search,mobile,2 - Questionário,1000
30264,Paid Search,mobile,1 - Homepage,1000
30264,Paid Search,mobile,2 - Questionário,1000
30265,Organic Search,desktop,4 - Cadastro,22000
30265,Organic Search,desktop,1 - Homepage,22000
30265,Organic Search,desktop,3 - Plano de Investimentos,22000
30265,Organic Search,desktop,2 - Questionário,22000
30266,Paid Search,mobile,1 - Homepage,1000
30266,Paid Search,mobile,2 - Questionário,1000
30267,Paid Search,mobile,1 - Homepage,1000
30267,Paid Search,mobile,2 - Questionário,1000
30268,Organic Search,desktop,4 - Cadastro,22000
30268,Organic Search,desktop,1 - Homepage,22000
30268,Organic Search,desktop,3 - Plano de Investimentos,22000
30268,Organic Search,desktop,2 - Questionário,22000
30269,Paid Search,mobile,1 - Homepage,1000
30269,Paid Search,mobile,2 - Questionário,1000
30270,Paid Search,mobile,1 - Homepage,1000
30270,Paid Search,mobile,2 - Questionário,1000
30271,Paid Search,mobile,1 - Homepage,1000
30271,Paid Search,mobile,2 - Questionário,1000
30272,Paid Search,mobile,1 - Homepage,1000
30272,Paid Search,mobile,2 - Questionário,1000
30273,Paid Search,mobile,1 - Homepage,1000
30273,Paid Search,mobile,2 - Questionário,1000
30274,Paid Search,mobile,1 - Homepage,1000
30274,Paid Search,mobile,2 - Questionário,1000
30275,Paid Search,mobile,1 - Homepage,1000
30275,Paid Search,mobile,2 - Questionário,1000
30276,Paid Search,mobile,1 - Homepage,1000
30276,Paid Search,mobile,2 - Questionário,1000
30277,Organic Search,desktop,4 - Cadastro,22000
30277,Organic Search,desktop,1 - Homepage,22000
30277,Organic Search,desktop,3 - Plano de Investimentos,22000
30277,Organic Search,desktop,2 - Questionário,22000
30278,Organic Search,desktop,4 - Cadastro,22000
30278,Organic Search,desktop,1 - Homepage,22000
30278,Organic Search,desktop,3 - Plano de Investimentos,22000
30278,Organic Search,desktop,2 - Questionário,22000
30279,Paid Search,mobile,1 - Homepage,1000
30279,Paid Search,mobile,2 - Questionário,1000
30280,Paid Search,mobile,1 - Homepage,1000
30280,Paid Search,mobile,2 - Questionário,1000
30282,Paid Search,mobile,1 - Homepage,1000
30282,Paid Search,mobile,2 - Questionário,1000
30283,Paid Search,mobile,1 - Homepage,1000
30283,Paid Search,mobile,2 - Questionário,1000
30286,Paid Search,mobile,1 - Homepage,1000
30286,Paid Search,mobile,2 - Questionário,1000
30287,Paid Search,mobile,1 - Homepage,1000
30287,Paid Search,mobile,2 - Questionário,1000
30288,Paid Search,mobile,1 - Homepage,1000
30288,Paid Search,mobile,2 - Questionário,1000
30289,Organic Search,desktop,4 - Cadastro,22000
30289,Organic Search,desktop,1 - Homepage,22000
30289,Organic Search,desktop,3 - Plano de Investimentos,22000
30289,Organic Search,desktop,2 - Questionário,22000
30290,Paid Search,mobile,1 - Homepage,1000
30290,Paid Search,mobile,2 - Questionário,1000
30291,Paid Search,mobile,1 - Homepage,1000
30291,Paid Search,mobile,2 - Questionário,1000
30292,Organic Search,desktop,4 - Cadastro,22000
30292,Organic Search,desktop,1 - Homepage,22000
30292,Organic Search,desktop,3 - Plano de Investimentos,22000
30292,Organic Search,desktop,2 - Questionário,22000
30293,Paid Search,mobile,1 - Homepage,1000
30293,Paid Search,mobile,2 - Questionário,1000
30295,Paid Search,mobile,1 - Homepage,1000
30295,Paid Search,mobile,2 - Questionário,1000
30296,Paid Search,mobile,1 - Homepage,1000
30296,Paid Search,mobile,2 - Questionário,1000
30297,Paid Search,mobile,1 - Homepage,1000
30297,Paid Search,mobile,2 - Questionário,1000
30298,Paid Search,mobile,1 - Homepage,1000
30298,Paid Search,mobile,2 - Questionário,1000
30299,Paid Search,mobile,1 - Homepage,1000
30299,Paid Search,mobile,2 - Questionário,1000
30300,Organic Search,desktop,4 - Cadastro,22000
30300,Organic Search,desktop,1 - Homepage,22000
30300,Organic Search,desktop,3 - Plano de Investimentos,22000
30300,Organic Search,desktop,2 - Questionário,22000
30301,Paid Search,mobile,1 - Homepage,1000
30301,Paid Search,mobile,2 - Questionário,1000
30302,Organic Search,desktop,4 - Cadastro,22000
30302,Organic Search,desktop,1 - Homepage,22000
30302,Organic Search,desktop,3 - Plano de Investimentos,22000
30302,Organic Search,desktop,2 - Questionário,22000
30303,Paid Search,mobile,1 - Homepage,1000
30303,Paid Search,mobile,2 - Questionário,1000
30304,Paid Search,mobile,1 - Homepage,1000
30304,Paid Search,mobile,2 - Questionário,1000
30306,Paid Search,mobile,1 - Homepage,1000
30306,Paid Search,mobile,2 - Questionário,1000
30307,Paid Search,mobile,1 - Homepage,1000
30307,Paid Search,mobile,2 - Questionário,1000
30308,Paid Search,mobile,1 - Homepage,1000
30308,Paid Search,mobile,2 - Questionário,1000
30311,Paid Search,mobile,1 - Homepage,1000
30311,Paid Search,mobile,2 - Questionário,1000
30312,Paid Search,mobile,1 - Homepage,1000
30312,Paid Search,mobile,2 - Questionário,1000
30313,Organic Search,desktop,4 - Cadastro,22000
30313,Organic Search,desktop,1 - Homepage,22000
30313,Organic Search,desktop,3 - Plano de Investimentos,22000
30313,Organic Search,desktop,2 - Questionário,22000
30314,Paid Search,mobile,1 - Homepage,1000
30314,Paid Search,mobile,2 - Questionário,1000
30315,Paid Search,mobile,1 - Homepage,1000
30315,Paid Search,mobile,2 - Questionário,1000
30316,Paid Search,mobile,1 - Homepage,1000
30316,Paid Search,mobile,2 - Questionário,1000
30318,Paid Search,mobile,1 - Homepage,1000
30318,Paid Search,mobile,2 - Questionário,1000
30319,Paid Search,mobile,1 - Homepage,1000
30319,Paid Search,mobile,2 - Questionário,1000
30320,Paid Search,mobile,1 - Homepage,1000
30320,Paid Search,mobile,2 - Questionário,1000
30321,Organic Search,desktop,4 - Cadastro,100000
30321,Organic Search,desktop,1 - Homepage,100000
30321,Organic Search,desktop,3 - Plano de Investimentos,100000
30321,Organic Search,desktop,2 - Questionário,100000
30322,Organic Search,desktop,4 - Cadastro,100000
30322,Organic Search,desktop,1 - Homepage,100000
30322,Organic Search,desktop,3 - Plano de Investimentos,100000
30322,Organic Search,desktop,2 - Questionário,100000
30323,Organic Search,desktop,4 - Cadastro,100000
30323,Organic Search,desktop,1 - Homepage,100000
30323,Organic Search,desktop,3 - Plano de Investimentos,100000
30323,Organic Search,desktop,2 - Questionário,100000
30324,Organic Search,desktop,4 - Cadastro,100000
30324,Organic Search,desktop,1 - Homepage,100000
30324,Organic Search,desktop,3 - Plano de Investimentos,100000
30324,Organic Search,desktop,2 - Questionário,100000
30325,Organic Search,desktop,4 - Cadastro,100000
30325,Organic Search,desktop,1 - Homepage,100000
30325,Organic Search,desktop,3 - Plano de Investimentos,100000
30325,Organic Search,desktop,2 - Questionário,100000
30326,Organic Search,desktop,4 - Cadastro,100000
30326,Organic Search,desktop,1 - Homepage,100000
30326,Organic Search,desktop,3 - Plano de Investimentos,100000
30326,Organic Search,desktop,2 - Questionário,100000
30327,Organic Search,desktop,4 - Cadastro,100000
30327,Organic Search,desktop,1 - Homepage,100000
30327,Organic Search,desktop,3 - Plano de Investimentos,100000
30327,Organic Search,desktop,2 - Questionário,100000
30328,Organic Search,desktop,4 - Cadastro,100000
30328,Organic Search,desktop,1 - Homepage,100000
30328,Organic Search,desktop,3 - Plano de Investimentos,100000
30328,Organic Search,desktop,2 - Questionário,100000
30329,Organic Search,desktop,4 - Cadastro,100000
30329,Organic Search,desktop,1 - Homepage,100000
30329,Organic Search,desktop,3 - Plano de Investimentos,100000
30329,Organic Search,desktop,2 - Questionário,100000
30330,Organic Search,desktop,4 - Cadastro,100000
30330,Organic Search,desktop,1 - Homepage,100000
30330,Organic Search,desktop,3 - Plano de Investimentos,100000
30330,Organic Search,desktop,2 - Questionário,100000
30331,Organic Search,desktop,4 - Cadastro,100000
30331,Organic Search,desktop,1 - Homepage,100000
30331,Organic Search,desktop,3 - Plano de Investimentos,100000
30331,Organic Search,desktop,2 - Questionário,100000
30332,Organic Search,desktop,4 - Cadastro,100000
30332,Organic Search,desktop,1 - Homepage,100000
30332,Organic Search,desktop,3 - Plano de Investimentos,100000
30332,Organic Search,desktop,2 - Questionário,100000
30333,Organic Search,desktop,4 - Cadastro,100000
30333,Organic Search,desktop,1 - Homepage,100000
30333,Organic Search,desktop,3 - Plano de Investimentos,100000
30333,Organic Search,desktop,2 - Questionário,100000
30334,Organic Search,desktop,4 - Cadastro,100000
30334,Organic Search,desktop,1 - Homepage,100000
30334,Organic Search,desktop,3 - Plano de Investimentos,100000
30334,Organic Search,desktop,2 - Questionário,100000
30335,Organic Search,desktop,4 - Cadastro,100000
30335,Organic Search,desktop,1 - Homepage,100000
30335,Organic Search,desktop,3 - Plano de Investimentos,100000
30335,Organic Search,desktop,2 - Questionário,100000
30336,Organic Search,desktop,4 - Cadastro,100000
30336,Organic Search,desktop,1 - Homepage,100000
30336,Organic Search,desktop,3 - Plano de Investimentos,100000
30336,Organic Search,desktop,2 - Questionário,100000
30337,Organic Search,desktop,4 - Cadastro,100000
30337,Organic Search,desktop,1 - Homepage,100000
30337,Organic Search,desktop,3 - Plano de Investimentos,100000
30337,Organic Search,desktop,2 - Questionário,100000
30339,Organic Search,desktop,4 - Cadastro,100000
30339,Organic Search,desktop,1 - Homepage,100000
30339,Organic Search,desktop,3 - Plano de Investimentos,100000
30339,Organic Search,desktop,2 - Questionário,100000
30340,Organic Search,desktop,4 - Cadastro,22000
30340,Organic Search,desktop,1 - Homepage,22000
30340,Organic Search,desktop,3 - Plano de Investimentos,22000
30340,Organic Search,desktop,2 - Questionário,22000
30341,Organic Search,desktop,4 - Cadastro,100000
30341,Organic Search,desktop,1 - Homepage,100000
30341,Organic Search,desktop,3 - Plano de Investimentos,100000
30341,Organic Search,desktop,2 - Questionário,100000
30342,Direct,mobile,4 - Cadastro,100000
30342,Direct,mobile,1 - Homepage,100000
30342,Direct,mobile,3 - Plano de Investimentos,100000
30342,Direct,mobile,2 - Questionário,100000
30343,Direct,mobile,4 - Cadastro,100000
30343,Direct,mobile,1 - Homepage,100000
30343,Direct,mobile,3 - Plano de Investimentos,100000
30343,Direct,mobile,2 - Questionário,100000
30346,Direct,mobile,4 - Cadastro,100000
30346,Direct,mobile,1 - Homepage,100000
30346,Direct,mobile,3 - Plano de Investimentos,100000
30346,Direct,mobile,2 - Questionário,100000
30347,Direct,mobile,4 - Cadastro,100000
30347,Direct,mobile,1 - Homepage,100000
30347,Direct,mobile,3 - Plano de Investimentos,100000
30347,Direct,mobile,2 - Questionário,100000
30348,Direct,mobile,4 - Cadastro,100000
30348,Direct,mobile,1 - Homepage,100000
30348,Direct,mobile,3 - Plano de Investimentos,100000
30348,Direct,mobile,2 - Questionário,100000
30349,Direct,mobile,4 - Cadastro,100000
30349,Direct,mobile,1 - Homepage,100000
30349,Direct,mobile,3 - Plano de Investimentos,100000
30349,Direct,mobile,2 - Questionário,100000
30350,Direct,mobile,4 - Cadastro,22000
30350,Direct,mobile,1 - Homepage,22000
30350,Direct,mobile,3 - Plano de Investimentos,22000
30350,Direct,mobile,2 - Questionário,22000
30351,Direct,mobile,4 - Cadastro,100000
30351,Direct,mobile,1 - Homepage,100000
30351,Direct,mobile,3 - Plano de Investimentos,100000
30351,Direct,mobile,2 - Questionário,100000
30352,Direct,mobile,4 - Cadastro,100000
30352,Direct,mobile,1 - Homepage,100000
30352,Direct,mobile,3 - Plano de Investimentos,100000
30352,Direct,mobile,2 - Questionário,100000
30353,Direct,mobile,4 - Cadastro,100000
30353,Direct,mobile,1 - Homepage,100000
30353,Direct,mobile,3 - Plano de Investimentos,100000
30353,Direct,mobile,2 - Questionário,100000
30354,Direct,mobile,4 - Cadastro,100000
30354,Direct,mobile,1 - Homepage,100000
30354,Direct,mobile,3 - Plano de Investimentos,100000
30354,Direct,mobile,2 - Questionário,100000
30355,Direct,mobile,4 - Cadastro,100000
30355,Direct,mobile,1 - Homepage,100000
30355,Direct,mobile,3 - Plano de Investimentos,100000
30355,Direct,mobile,2 - Questionário,100000
30356,Direct,mobile,4 - Cadastro,100000
30356,Direct,mobile,1 - Homepage,100000
30356,Direct,mobile,3 - Plano de Investimentos,100000
30356,Direct,mobile,2 - Questionário,100000
30357,Direct,mobile,4 - Cadastro,100000
30357,Direct,mobile,1 - Homepage,100000
30357,Direct,mobile,3 - Plano de Investimentos,100000
30357,Direct,mobile,2 - Questionário,100000
30358,Direct,mobile,4 - Cadastro,100000
30358,Direct,mobile,1 - Homepage,100000
30358,Direct,mobile,3 - Plano de Investimentos,100000
30358,Direct,mobile,2 - Questionário,100000
30359,Direct,mobile,4 - Cadastro,100000
30359,Direct,mobile,1 - Homepage,100000
30359,Direct,mobile,3 - Plano de Investimentos,100000
30359,Direct,mobile,2 - Questionário,100000
30360,Direct,mobile,4 - Cadastro,100000
30360,Direct,mobile,1 - Homepage,100000
30360,Direct,mobile,3 - Plano de Investimentos,100000
30360,Direct,mobile,2 - Questionário,100000
30361,Direct,mobile,4 - Cadastro,22000
30361,Direct,mobile,1 - Homepage,22000
30361,Direct,mobile,3 - Plano de Investimentos,22000
30361,Direct,mobile,2 - Questionário,22000
30362,Direct,mobile,4 - Cadastro,100000
30362,Direct,mobile,1 - Homepage,100000
30362,Direct,mobile,3 - Plano de Investimentos,100000
30362,Direct,mobile,2 - Questionário,100000
30363,Direct,mobile,4 - Cadastro,100000
30363,Direct,mobile,1 - Homepage,100000
30363,Direct,mobile,3 - Plano de Investimentos,100000
30363,Direct,mobile,2 - Questionário,100000
30364,Direct,mobile,4 - Cadastro,100000
30364,Direct,mobile,1 - Homepage,100000
30364,Direct,mobile,3 - Plano de Investimentos,100000
30364,Direct,mobile,2 - Questionário,100000
30365,Direct,mobile,4 - Cadastro,22000
30365,Direct,mobile,1 - Homepage,22000
30365,Direct,mobile,3 - Plano de Investimentos,22000
30365,Direct,mobile,2 - Questionário,22000
30366,Direct,mobile,4 - Cadastro,100000
30366,Direct,mobile,1 - Homepage,100000
30366,Direct,mobile,3 - Plano de Investimentos,100000
30366,Direct,mobile,2 - Questionário,100000
30367,Organic Search,desktop,4 - Cadastro,100000
30367,Organic Search,desktop,1 - Homepage,100000
30367,Organic Search,desktop,3 - Plano de Investimentos,100000
30367,Organic Search,desktop,2 - Questionário,100000
30368,Organic Search,desktop,4 - Cadastro,100000
30368,Organic Search,desktop,1 - Homepage,100000
30368,Organic Search,desktop,3 - Plano de Investimentos,100000
30368,Organic Search,desktop,2 - Questionário,100000
30369,Organic Search,desktop,4 - Cadastro,100000
30369,Organic Search,desktop,1 - Homepage,100000
30369,Organic Search,desktop,3 - Plano de Investimentos,100000
30369,Organic Search,desktop,2 - Questionário,100000
30370,Organic Search,desktop,4 - Cadastro,100000
30370,Organic Search,desktop,1 - Homepage,100000
30370,Organic Search,desktop,3 - Plano de Investimentos,100000
30370,Organic Search,desktop,2 - Questionário,100000
30371,Organic Search,desktop,4 - Cadastro,100000
30371,Organic Search,desktop,1 - Homepage,100000
30371,Organic Search,desktop,3 - Plano de Investimentos,100000
30371,Organic Search,desktop,2 - Questionário,100000
30372,Organic Search,desktop,4 - Cadastro,100000
30372,Organic Search,desktop,1 - Homepage,100000
30372,Organic Search,desktop,3 - Plano de Investimentos,100000
30372,Organic Search,desktop,2 - Questionário,100000
30373,Organic Search,desktop,4 - Cadastro,22000
30373,Organic Search,desktop,1 - Homepage,22000
30373,Organic Search,desktop,3 - Plano de Investimentos,22000
30373,Organic Search,desktop,2 - Questionário,22000
30374,Organic Search,desktop,4 - Cadastro,100000
30374,Organic Search,desktop,1 - Homepage,100000
30374,Organic Search,desktop,3 - Plano de Investimentos,100000
30374,Organic Search,desktop,2 - Questionário,100000
30375,Organic Search,desktop,4 - Cadastro,22000
30375,Organic Search,desktop,1 - Homepage,22000
30375,Organic Search,desktop,3 - Plano de Investimentos,22000
30375,Organic Search,desktop,2 - Questionário,22000
30376,Organic Search,desktop,4 - Cadastro,100000
30376,Organic Search,desktop,1 - Homepage,100000
30376,Organic Search,desktop,3 - Plano de Investimentos,100000
30376,Organic Search,desktop,2 - Questionário,100000
30377,Organic Search,desktop,4 - Cadastro,100000
30377,Organic Search,desktop,1 - Homepage,100000
30377,Organic Search,desktop,3 - Plano de Investimentos,100000
30377,Organic Search,desktop,2 - Questionário,100000
30379,Organic Search,desktop,4 - Cadastro,100000
30379,Organic Search,desktop,1 - Homepage,100000
30379,Organic Search,desktop,3 - Plano de Investimentos,100000
30379,Organic Search,desktop,2 - Questionário,100000
30380,Organic Search,desktop,4 - Cadastro,100000
30380,Organic Search,desktop,1 - Homepage,100000
30380,Organic Search,desktop,3 - Plano de Investimentos,100000
30380,Organic Search,desktop,2 - Questionário,100000
30381,Organic Search,desktop,4 - Cadastro,100000
30381,Organic Search,desktop,1 - Homepage,100000
30381,Organic Search,desktop,3 - Plano de Investimentos,100000
30381,Organic Search,desktop,2 - Questionário,100000
30382,Organic Search,desktop,4 - Cadastro,100000
30382,Organic Search,desktop,1 - Homepage,100000
30382,Organic Search,desktop,3 - Plano de Investimentos,100000
30382,Organic Search,desktop,2 - Questionário,100000
30383,Organic Search,desktop,4 - Cadastro,100000
30383,Organic Search,desktop,1 - Homepage,100000
30383,Organic Search,desktop,3 - Plano de Investimentos,100000
30383,Organic Search,desktop,2 - Questionário,100000
30384,Organic Search,desktop,4 - Cadastro,100000
30384,Organic Search,desktop,1 - Homepage,100000
30384,Organic Search,desktop,3 - Plano de Investimentos,100000
30384,Organic Search,desktop,2 - Questionário,100000
30385,Organic Search,desktop,4 - Cadastro,100000
30385,Organic Search,desktop,1 - Homepage,100000
30385,Organic Search,desktop,3 - Plano de Investimentos,100000
30385,Organic Search,desktop,2 - Questionário,100000
30386,Organic Search,desktop,4 - Cadastro,100000
30386,Organic Search,desktop,1 - Homepage,100000
30386,Organic Search,desktop,3 - Plano de Investimentos,100000
30386,Organic Search,desktop,2 - Questionário,100000
30387,Organic Search,desktop,4 - Cadastro,100000
30387,Organic Search,desktop,1 - Homepage,100000
30387,Organic Search,desktop,3 - Plano de Investimentos,100000
30387,Organic Search,desktop,2 - Questionário,100000
30388,Organic Search,desktop,4 - Cadastro,100000
30388,Organic Search,desktop,1 - Homepage,100000
30388,Organic Search,desktop,3 - Plano de Investimentos,100000
30388,Organic Search,desktop,2 - Questionário,100000
30389,Organic Search,desktop,4 - Cadastro,22000
30389,Organic Search,desktop,1 - Homepage,22000
30389,Organic Search,desktop,3 - Plano de Investimentos,22000
30389,Organic Search,desktop,2 - Questionário,22000
30390,Organic Search,desktop,4 - Cadastro,100000
30390,Organic Search,desktop,1 - Homepage,100000
30390,Organic Search,desktop,3 - Plano de Investimentos,100000
30390,Organic Search,desktop,2 - Questionário,100000
30391,Organic Search,desktop,4 - Cadastro,22000
30391,Organic Search,desktop,1 - Homepage,22000
30391,Organic Search,desktop,3 - Plano de Investimentos,22000
30391,Organic Search,desktop,2 - Questionário,22000
30392,Organic Search,desktop,4 - Cadastro,100000
30392,Organic Search,desktop,1 - Homepage,100000
30392,Organic Search,desktop,3 - Plano de Investimentos,100000
30392,Organic Search,desktop,2 - Questionário,100000
30393,Organic Search,desktop,4 - Cadastro,100000
30393,Organic Search,desktop,1 - Homepage,100000
30393,Organic Search,desktop,3 - Plano de Investimentos,100000
30393,Organic Search,desktop,2 - Questionário,100000
30394,Organic Search,desktop,4 - Cadastro,22000
30394,Organic Search,desktop,1 - Homepage,22000
30394,Organic Search,desktop,3 - Plano de Investimentos,22000
30394,Organic Search,desktop,2 - Questionário,22000
30395,Organic Search,desktop,4 - Cadastro,100000
30395,Organic Search,desktop,1 - Homepage,100000
30395,Organic Search,desktop,3 - Plano de Investimentos,100000
30395,Organic Search,desktop,2 - Questionário,100000
30396,Organic Search,desktop,4 - Cadastro,100000
30396,Organic Search,desktop,1 - Homepage,100000
30396,Organic Search,desktop,3 - Plano de Investimentos,100000
30396,Organic Search,desktop,2 - Questionário,100000
30398,Organic Search,desktop,4 - Cadastro,22000
30398,Organic Search,desktop,1 - Homepage,22000
30398,Organic Search,desktop,3 - Plano de Investimentos,22000
30398,Organic Search,desktop,2 - Questionário,22000
30399,Organic Search,desktop,4 - Cadastro,100000
30399,Organic Search,desktop,1 - Homepage,100000
30399,Organic Search,desktop,3 - Plano de Investimentos,100000
30399,Organic Search,desktop,2 - Questionário,100000
30400,Organic Search,desktop,4 - Cadastro,100000
30400,Organic Search,desktop,1 - Homepage,100000
30400,Organic Search,desktop,3 - Plano de Investimentos,100000
30400,Organic Search,desktop,2 - Questionário,100000
30401,Organic Search,desktop,4 - Cadastro,100000
30401,Organic Search,desktop,1 - Homepage,100000
30401,Organic Search,desktop,3 - Plano de Investimentos,100000
30401,Organic Search,desktop,2 - Questionário,100000
30402,Organic Search,desktop,4 - Cadastro,100000
30402,Organic Search,desktop,1 - Homepage,100000
30402,Organic Search,desktop,3 - Plano de Investimentos,100000
30402,Organic Search,desktop,2 - Questionário,100000
30403,Organic Search,desktop,4 - Cadastro,100000
30403,Organic Search,desktop,1 - Homepage,100000
30403,Organic Search,desktop,3 - Plano de Investimentos,100000
30403,Organic Search,desktop,2 - Questionário,100000
30404,Direct,desktop,4 - Cadastro,100000
30404,Direct,desktop,1 - Homepage,100000
30404,Direct,desktop,3 - Plano de Investimentos,100000
30404,Direct,desktop,2 - Questionário,100000
30405,Direct,desktop,4 - Cadastro,22000
30405,Direct,desktop,1 - Homepage,22000
30405,Direct,desktop,3 - Plano de Investimentos,22000
30405,Direct,desktop,2 - Questionário,22000
30406,Direct,desktop,4 - Cadastro,100000
30406,Direct,desktop,1 - Homepage,100000
30406,Direct,desktop,3 - Plano de Investimentos,100000
30406,Direct,desktop,2 - Questionário,100000
30407,Direct,desktop,4 - Cadastro,100000
30407,Direct,desktop,1 - Homepage,100000
30407,Direct,desktop,3 - Plano de Investimentos,100000
30407,Direct,desktop,2 - Questionário,100000
30408,Direct,desktop,4 - Cadastro,22000
30408,Direct,desktop,1 - Homepage,22000
30408,Direct,desktop,3 - Plano de Investimentos,22000
30408,Direct,desktop,2 - Questionário,22000
30409,Direct,desktop,4 - Cadastro,22000
30409,Direct,desktop,1 - Homepage,22000
30409,Direct,desktop,3 - Plano de Investimentos,22000
30409,Direct,desktop,2 - Questionário,22000
30411,Direct,desktop,4 - Cadastro,22000
30411,Direct,desktop,1 - Homepage,22000
30411,Direct,desktop,3 - Plano de Investimentos,22000
30411,Direct,desktop,2 - Questionário,22000
30412,Direct,desktop,4 - Cadastro,100000
30412,Direct,desktop,1 - Homepage,100000
30412,Direct,desktop,3 - Plano de Investimentos,100000
30412,Direct,desktop,2 - Questionário,100000
30413,Direct,desktop,4 - Cadastro,100000
30413,Direct,desktop,1 - Homepage,100000
30413,Direct,desktop,3 - Plano de Investimentos,100000
30413,Direct,desktop,2 - Questionário,100000
30415,Direct,desktop,4 - Cadastro,60000
30415,Direct,desktop,1 - Homepage,60000
30415,Direct,desktop,3 - Plano de Investimentos,60000
30415,Direct,desktop,2 - Questionário,60000
30416,Direct,desktop,4 - Cadastro,60000
30416,Direct,desktop,1 - Homepage,60000
30416,Direct,desktop,3 - Plano de Investimentos,60000
30416,Direct,desktop,2 - Questionário,60000
30417,Direct,desktop,4 - Cadastro,60000
30417,Direct,desktop,1 - Homepage,60000
30417,Direct,desktop,3 - Plano de Investimentos,60000
30417,Direct,desktop,2 - Questionário,60000
30418,Paid Search,mobile,1 - Homepage,2000
30418,Paid Search,mobile,2 - Questionário,2000
30419,Paid Search,mobile,1 - Homepage,2000
30419,Paid Search,mobile,2 - Questionário,2000
30420,Paid Search,mobile,1 - Homepage,2000
30420,Paid Search,mobile,2 - Questionário,2000
30421,Paid Search,mobile,1 - Homepage,2000
30421,Paid Search,mobile,2 - Questionário,2000
30423,Direct,desktop,4 - Cadastro,100000
30423,Direct,desktop,1 - Homepage,100000
30423,Direct,desktop,3 - Plano de Investimentos,100000
30423,Direct,desktop,2 - Questionário,100000
30424,Direct,desktop,4 - Cadastro,100000
30424,Direct,desktop,1 - Homepage,100000
30424,Direct,desktop,3 - Plano de Investimentos,100000
30424,Direct,desktop,2 - Questionário,100000
30425,Direct,desktop,4 - Cadastro,100000
30425,Direct,desktop,1 - Homepage,100000
30425,Direct,desktop,3 - Plano de Investimentos,100000
30425,Direct,desktop,2 - Questionário,100000
30426,Direct,desktop,4 - Cadastro,100000
30426,Direct,desktop,1 - Homepage,100000
30426,Direct,desktop,3 - Plano de Investimentos,100000
30426,Direct,desktop,2 - Questionário,100000
30427,Direct,desktop,4 - Cadastro,22000
30427,Direct,desktop,1 - Homepage,22000
30427,Direct,desktop,3 - Plano de Investimentos,22000
30427,Direct,desktop,2 - Questionário,22000
30429,Organic Search,desktop,4 - Cadastro,100000
30429,Organic Search,desktop,1 - Homepage,100000
30429,Organic Search,desktop,3 - Plano de Investimentos,100000
30429,Organic Search,desktop,2 - Questionário,100000
30430,Paid Search,mobile,1 - Homepage,1000
30430,Paid Search,mobile,2 - Questionário,1000
30431,Organic Search,desktop,4 - Cadastro,100000
30431,Organic Search,desktop,1 - Homepage,100000
30431,Organic Search,desktop,3 - Plano de Investimentos,100000
30431,Organic Search,desktop,2 - Questionário,100000
30432,Organic Search,desktop,4 - Cadastro,100000
30432,Organic Search,desktop,1 - Homepage,100000
30432,Organic Search,desktop,3 - Plano de Investimentos,100000
30432,Organic Search,desktop,2 - Questionário,100000
30433,Paid Search,desktop,4 - Cadastro,100000
30433,Paid Search,desktop,1 - Homepage,100000
30433,Paid Search,desktop,3 - Plano de Investimentos,100000
30433,Paid Search,desktop,2 - Questionário,100000
30434,Paid Search,desktop,4 - Cadastro,100000
30434,Paid Search,desktop,1 - Homepage,100000
30434,Paid Search,desktop,3 - Plano de Investimentos,100000
30434,Paid Search,desktop,2 - Questionário,100000
30435,Paid Search,desktop,4 - Cadastro,22000
30435,Paid Search,desktop,1 - Homepage,22000
